name,text_content
https://www.facebook.com/rajwinder.singh.5872,"ਵਿਸ਼ਾ:- ‘ਬਾਰਡ ਭਾਸ਼ਾ ਮਾਡਲ’ (Bard Large Language Model) ਵਿਚ ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਨੂੰ ਸ਼ਾਮਲ ਕਰਨ ਅਤੇ ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਦੇ ਵਿਕਾਸ ਸੰਬੰਧੀ ਤਕਨਾਲੋਜੀ ਦੇ ਵਿਕਾਸ ਲਈ ਜਰੂਰੀ ਅਪੀਲ।
ਮਾਣਯੋਗ ਮੁੱਖ ਮੰਤਰੀ ਸਰਦਾਰ ਭਗਵੰਤ ਸਿੰਘ ਮਾਨ ਜੀ,
ਮੈਂ, ਬਾਰਡ ਭਾਸ਼ਾ ਮਾਡਲ (ਇਕ ਵਿਸ਼ਾਲ ਭਾਸ਼ਾਈ ਮਾਡਲ ਜਿਸ ਵਿਚ ਹੋਰ 9 ਭਾਰਤੀ ਭਾਸ਼ਾਵਾਂ ਸ਼ਾਮਲ ਹਨ)  ਵਿੱਚੋਂ  ਪੰਜਾਬੀ  ਭਾਸ਼ਾ  ਨੂੰ  ਬਾਹਰ  ਰੱਖਣ  ’ਤੇ,  ਡੂੰਘੀ  ਚਿੰਤਾ  ਅਤੇ  ਨਿਰਾਸ਼ਾ  ਵਿਅਕਤ  ਕਰਨ  ਲਈ  ਲਿਖ ਰਿਹਾ ਹਾਂ। ਪੰਜਾਬ ਦੇ ਇਕ ਚਿੰਤਤ ਨਾਗਰਿਕ ਅਤੇ ਸਾਡੇ ਅਮੀਰ ਭਾਸ਼ਾਈ ਵਿਰਸੇ ਦਾ ਇਕ ਪੁਰਜੋਰ ਸਮਰਥਕ ਹੋਣ ਦੇ ਨਾਤੇ, ਮੈਂ ਤੁਹਾਨੂੰ ਇਸ ਗੰਭੀਰ ਮੁੱਦੇ ਵੱਲ ਤਵੱਜੋਂ ਦੇ ਕੇ ਤੁਰੰਤ ਹੱਲ ਕਰਨ ਲਈ ਬੇਨਤੀ ਕਰਦਾ ਹਾਂ।
ਪੰਜਾਬ ਰਾਜ ਦੇ ਗਠਨ ਅਤੇ ਪਟਿਆਲਾ ਵਿਚ ਮਾਣਮੱਤੀ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ ਦੀ ਸਥਾਪਨਾ, ਦੋਨਾਂ ਵਿਚ ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਲਈ ਡੂੰਘਾ ਪਿਆਰ ਅਤੇ ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਦਾ ਪਸਾਰ ਹੀ ਮੁੱਖ ਪ੍ਰੇਰਣਾਵਾਂ ਸਨ। ‘ਬਾਰਡ’ ਵਿੱਚੋਂ ਪੰਜਾਬੀ ਨੂੰ ਬਾਹਰ ਰੱਖਣਾ ਇਕ ਨਿਰਾਸ਼ਾਜਨਕ ਸੰਦੇਸ਼ ਦਿੰਦਾ ਹੈ, ਇਸਦੀ ਮਹੱਤਤਾ ਨੂੰ ਘਟਾਉਂਦਾ ਹੈ ਅਤੇ ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਦੇ ਵਿਕਾਸ ਸੰਬੰਧੀ ਤਕਨਾਲੋਜੀ ਦੀ ਉੱਨਤੀ ਵਿਚ ਵਿਘਨ ਪਾਉਣ ਵਾਲਾ ਕਦਮ ਹੈ।
ਦੁਨੀਆ ਭਰ ਵਿਚ ਪੰਜਾਬੀ ਬੋਲਣ ਵਾਲਿਆਂ ਦੀ ਵੱਡੀ ਗਿਣਤੀ ਨੂੰ ਦੇਖਦੇ ਹੋਏ, ‘ਬਾਰਡ’ ਵਿੱਚੋਂ ਪੰਜਾਬੀ ਨੂੰ ਬਾਹਰ  ਰੱਖਣਾ  ਨਾ  ਸਿਰਫ਼ ਇਕ  ਸੁਨਹਿਰੇ ਮੌਕੇ ਨੂੰ  ਖੁੰਝਾਉਣਾ ਹੈ,  ਸਗੋਂ  ਇਹ ਇਸ ਮਾਡਲ ਦੇ ਭਾਰਤ ਦੇ ਵਿਭਿੰਨ ਭਾਸ਼ਾਈ ਖਿੱਤਿਆਂ ਦੀ ਪ੍ਰਤੀਨਿੱਧਤਾ ਅਤੇ ਸ਼ਮੂਲੀਅਤ ਦੇ ਦਾਅਵੇ ’ਤੇ ਵੀ ਸਵਾਲ ਖੜੇ ਕਰਦਾ ਹੈ।
ਇਸ  ਸਥਿਤੀ  ਨੂੰ  ਸੁਧਾਰਨ  ਅਤੇ  ਡਿਜੀਟਲ  ਯੁੱਗ  ਵਿਚ  ਪੰਜਾਬੀ  ਦਾ  ਸਹੀ  ਸਥਾਨ  ਯਕੀਨੀ  ਬਣਾਉਣ ਲਈ, ਮੈਂ ਤੁਹਾਨੂੰ ਹੇਠ ਲਿਖੇ ਸੰਭਾਵੀ ਯਤਨਾਂ ’ਤੇ ਵਿਚਾਰ ਕਰਨ ਲਈ ਬੇਨਤੀ ਕਰਦਾ ਹਾਂ:
ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰਨ ਵਾਲੇ ਸੁਝਾਅ-
• ਗੂਗਲ  ਏ.  ਆਈ.  (Google AI)  ਨੂੰ  ਸਿੱਧੀ  ਅਪੀਲ:  ‘ਬਾਰਡ’  ਦੇ  ਡਿਵੈਲਪਰ,  Google AI, ਨਾਲ ਸਿੱਧਾ ਰਾਬਤਾ ਕਰੋ ਅਤੇ ਪੰਜਾਬੀ ਭਾਈਚਾਰੇ ਦੀਆਂ ਚਿੰਤਾਵਾਂ ਨੂੰ ਪ੍ਰਗਟ ਕਰਦੇ ਹੋਏ ਇਸ ਮਾਡਲ ਵਿਚ ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਨੂੰ ਸ਼ਾਮਲ ਕਰਨ ਦੀ ਬੇਨਤੀ ਕਰੋ।
• ਟਾਸਕ ਫੋਰਸ ਦਾ ਗਠਨ: ਪੰਜਾਬ ਸਰਕਾਰ, ਪੰਜਾਬੀ ਯੁਨੀਵਰਸਿਟੀ, ਪੰਜਾਬ ਸਕੂਲ ਸਿੱਖਿਆ ਬੋਰਡ, ਪੰਜਾਬ ਕਲਾ ਪ੍ਰੀਸ਼ਦ ਆਦਿ ਦੇ ਨੁਮਾਇੰਦਿਆਂ ਅਤੇ ਭਾਸ਼ਾ ਮਾਹਿਰਾਂ ਦੀ, ਇਸ ਕਾਰਜ ਨੂੰ ਸਮਰਪਿਤ, ਇਕ  ਟਾਸਕ  ਫੋਰਸ  ਦਾ  ਗਠਨ  ਕਰੋ  ਜੋ  ਕਿ  ਪੰਜਾਬੀ  ਭਾਸ਼ਾ  ਨੂੰ  ‘ਬਾਰਡ’  ਵਿਚ  ਸ਼ਾਮਲ  ਕਰਨ  ਲਈ ਰਣਨੀਤੀ ਬਣਾਉਣ ਅਤੇ ਅਗਵਾਈ ਕਰਨ ਦਾ ਕਾਰਜ ਕਰੇ।
• ਡਾਟਾ ਇਕੱਠਾ ਕਰਨਾ ਅਤੇ ਤਿਆਰ ਕਰਨਾ: ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ ਲਈ ਇਕ ਪ੍ਰੋਗਰਾਮ (Drive) ਚਲਾਓ ਅਤੇ ਵੱਖ-ਵੱਖ ਵਿਅਕਤੀਆਂ ਤੇ ਸੰਸਥਾਵਾਂ ਨੂੰ ਪੰਜਾਬੀ ਡਾਟਾ (ਕਿਤਾਬਾਂ, ਲੇਖ, ਵੈੱਬਸਾਈਟਾਂ ਆਦਿ)  ਵਿਚ  ਯੋਗਦਾਨ  ਪਾਉਣ  ਲਈ  ਉਤਸ਼ਾਹਿਤ  ਕਰੋ।  ਸੰਬੰਧਿਤ  ਸਰੋਤਾਂ  ਤੱਕ  ਪਹੁੰਚ  ਕਰਨ  ਲਈ ਵਿੱਦਿਅਕ ਸੰਸਥਾਵਾਂ ਅਤੇ ਲਾਇਬ੍ਰੇਰੀਆਂ ਨਾਲ ਭਾਈਵਾਲੀ ਕਰੋ।
ਲੰਬੇ ਸਮੇਂ ਵਿਚ ਵਿਕਾਸ ਸੰਬੰਧੀ ਸੁਝਾਅ-
• ਪੰਜਾਬੀ ਲੈਂਗੂਏਜ ਟੈਕਨਾਲੋਜੀ ਇਨਕਿਊਬੇਸ਼ਨ ਸੈਂਟਰ: ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਤਕਨਾਲੋਜੀ ਵਿਚ ਖੋਜ ਅਤੇ ਵਿਕਾਸ ਨੂੰ ਉਤਸ਼ਾਹਿਤ ਕਰਨ ਲਈ ਇਕ ਸਮਰਪਿਤ ਕੇਂਦਰ ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ, ਪਟਿਆਲਾ ਵਿਚ ਸਥਾਪਿਤ ਕੀਤਾ ਜਾਵੇ, ਜੋ ਮਸ਼ੀਨ ਸਿਖਲਾਈ (Machine Learning) ਅਤੇ ਕੁਦਰਤੀ ਭਾਸ਼ਾ ਨੂੰ ਸਿੱਖਣ ਅਤੇ ਵਰਤਣ ਦੇ ਅਮਲ ਵਿਚ ਸਹਾਇਕ ਮਾਹਿਰਾਂ ਅਤੇ ਪ੍ਰਤਿਭਾਵਾਨ ਵਿਦਵਾਨਾਂ ਨੂੰ ਸ਼ਾਮਲ ਕਰੇ।
• ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਸੰਬੰਧੀ ਇਕ ਸੰਗ੍ਰਹਿ (Corpus) ਸਿਰਜਣਾ: ਭਾਸ਼ਾ ਵਿਗਿਆਨੀਆਂ ਅਤੇ ਤਕਨਾਲੋਜੀ ਮਾਹਿਰਾਂ ਨਾਲ ਮਿਲ ਕੇ ਇਕ ਵਿਆਪਕ ਅਤੇ ਮਿਆਰੀ ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਕਾਰਪਸ (Corpus) ਤਿਆਰ ਕੀਤਾ ਜਾਵੇ ਜੋ ਭਵਿੱਖ ਦੇ ਭਾਸ਼ਾਈ ਮਾਡਲਾਂ ਸੰਬੰਧੀ ਸਿਖਲਾਈ ਦੇਣ ਲਈ ਸਮਰਪਿਤ ਅਤੇ ਸਮਰਥ ਹੋਵੇ।
• ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਦੀ ਤਰੱਕੀ ਲਈ ਪਹਿਲਕਦਮੀ: ਸਿੱਖਿਆ ਪ੍ਰਣਾਲੀ ਅਤੇ ਜਨਤਕ ਖੇਤਰ ਵਿਚ ਅਜਿਹੇ ਪ੍ਰੋਗਰਾਮ ਅਤੇ ਪਹਿਲਕਦਮੀਆਂ ਨੂੰ ਲਾਗੂ ਕਰੋ ਜੋ ਡਿਜੀਟਲ ਯੁੱਗ ਵਿਚ ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਦੀ ਵਰਤੋਂ ਅਤੇ ਕਦਰ ਨੂੰ ਉਤਸ਼ਾਹਿਤ ਕਰੇ।
ਇਹ ਫੈਸਲਾਕੁੰਨ ਕਦਮ ਚੁੱਕ ਕੇ ਅਸੀਂ ਇਹ ਯਕੀਨੀ ਬਣਾ ਸਕਦੇ ਹਾਂ ਕਿ ਪੰਜਾਬੀ ਨੂੰ ‘ਬਾਰਡ’ ਅਤੇ ਭਾਸ਼ਾ ਤਕਨਾਲੋਜੀ  ਦੇ  ਵਿਸ਼ਾਲ  ਖੇਤਰ  ਵਿਚ  ਆਪਣਾ  ਬਣਦਾ  ਸਹੀ  ਸਥਾਨ  ਮਿਲ  ਸਕੇ।  ਇਹ  ਨਾ  ਸਿਰਫ਼  ਪੰਜਾਬੀ ਭਾਈਚਾਰੇ ਨੂੰ ਲਾਭ ਪਹੁੰਚਾਏਗਾ ਸਗੋਂ ਭਾਰਤੀ ਅਤੇ ਵਿਸ਼ਵ ਭਾਸ਼ਾਈ ਖਿੱਤਿਆਂ ਦੀ ਅਮੀਰੀ ਅਤੇ ਵਿਭਿੰਨਤਾ ਵਿਚ ਵੀ ਯੋਗਦਾਨ ਪਾਵੇਗਾ।
ਮੈਨੂੰ  ਭਰੋਸਾ  ਹੈ  ਕਿ  ਤੁਹਾਡੀ  ਅਗਵਾਈ  ਅਤੇ  ਸਾਰੇ  ਹਿੱਸੇਦਾਰਾਂ  ਦੇ  ਸਾਂਝੇ  ਯਤਨਾਂ  ਨਾਲ,  ਅਸੀਂ  ਇਸ ਮਹੱਤਵਪੂਰਨ ਅਤੇ ਨਾਜੁਕ ਟੀਚੇ ਨੂੰ ਪ੍ਰਾਪਤ ਕਰ ਸਕਦੇ ਹਾਂ।
ਆਸਵੰਦ, 
ਅਮਰਜੀਤ ਸਿੰਘ ਗਰੇਵਾਲ
ਕਾਪੀ:
• ਸਿੱਖਿਆ ਮੰਤਰੀ, ਪੰਜਾਬ
• ਉੱਪ-ਕੁਲਪਤੀ, ਪੰਜਾਬੀ ਯੁਨੀਵਰਸਿਟੀ, ਪਟਿਆਲਾ
• ਚੇਅਰਪਰਸਨ, ਪੰਜਾਬ ਸਕੂਲ ਸਿੱਖਿਆ ਬੋਰਡ, ਮੋਹਾਲੀ
• ਚੇਅਰਮੈਨ, ਪੰਜਾਬ ਕਲਾ ਪ੍ਰੀਸ਼ਦ, ਚੰਡੀਗੜ੍ਹ"
https://www.facebook.com/rajwinder.singh.5872,ਵੈਨਕੂਵਰ-ਦੁਬਈ-ਚੰਡੀਗੜ੍ਹ ਰਾਹੀਂ ਘਰ ਵਾਪਸੀ
https://www.facebook.com/rajwinder.singh.5872,"ਕੈਲਗਰੀ ਪਹੁੰਚਣ ਸਾਰ ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਆਪਣੀ ਅਧਿਆਪਕਾ  ਪ੍ਰੋ. ਬਲਵਿੰਦਰ ਕੌਰ ਬਰਾੜ ਨੂੰ ਮਿਲਕੇ ਆਸ਼ੀਰਵਾਦ ਪ੍ਰਾਪਤ ਕੀਤਾ ਬਾਅਦ ਵਿੱਚ ਕੁਝ ਦੋਸਤਾਂ ਨੂੰ ਮਿਲਦਿਆਂ, ਕੁਝ ਨੂੰ ਸਮੇਂ ਦੀ ਘਾਟ ਕਾਰਨ ਬਿਨਾਂ ਮਿਲਿਆ (ਉਮੀਦ ਹੈ ਉਹ ਮਜਬੂਰੀ ਨੂੰ ਸਮਝਦਿਆਂ ਮੁਆਫ਼ ਕਰਨਗੇ) banff ਵੱਲ ਰਵਾਨਗੀ।"
https://www.facebook.com/rajwinder.singh.5872,"ਜੈਸਪਰ,ਐਡਮਿੰਟਨ ਤੋਂ ਕੈਲਗਰੀ ਤੱਕ ਦਾ ਸਫਰ ਕੈਮਰੇ ਦੀ ਅੱਖ  ਵਿੱਚੋਂ"
